field_233890_b_,maxWalkDistToRideTarget,2,
field_233891_c_,dontRideIf,2,
field_233894_b_,trackEyeHeight,2,
field_233895_b_,predicate,2,
field_233896_c_,memoryType,2,
field_233897_b_,closeEnoughDist,2,
field_233898_c_,speedModifier,2,
field_233903_b_,speedModifier,2,
field_233906_b_,predicate,2,
field_233907_c_,maxDistToWalk,2,
field_233908_d_,speedModifier,2,
field_233911_b_,speedModifier,2,
field_233920_b_,cooldownBetweenAttacks,2,
field_233924_b_,speedModifier,2,
field_233929_b_,profession,2,
field_233936_b_,speedModifier,2,
field_233937_c_,maxHorizontalDistance,2,
field_233938_d_,maxVerticalDistance,2,
field_233940_b_,predicate,2,
field_233941_c_,wrappedBehavior,2,
field_233942_d_,checkWhileRunningAlso,2,
field_233944_b_,resetTicks,2,
field_233945_c_,wasRunning,2,
field_233946_d_,interval,2,
field_233947_e_,wrappedBehavior,2,
field_233948_f_,ticksUntilNextStart,2,
field_233957_b_,walkAwayFromMemory,2,
field_233958_c_,speedModifier,2,
field_233959_d_,desiredDistance,2,
field_233960_e_,toPosition,2,
field_233966_b_,speedModifier,2,
field_233973_b_,canAttackPredicate,2,
field_233974_c_,targetFinderFunction,2,
field_233978_b_,celebrateDuration,2,
field_233979_c_,dancePredicate,2,
field_233981_b_,stopAttackingWhen,2,
field_233990_b_,nextWorkCycleTime,2,
field_233991_c_,lastBonemealingSession,2,
field_233992_d_,timeWorkedSoFar,2,
field_233993_e_,cropPos,2,
field_234011_a_,val$elementCodec,2,
field_234014_b_,COMPOSTABLE_ITEMS,2,
field_234017_b_,speedModifier,2,
field_234037_i_,ticksUntilNextAttack,2,
field_234043_f_,isRunning,2,
field_234045_a_,LOGGER,2,
field_234046_b_,id,2,
field_234047_c_,predicateManager,2,
field_234048_d_,predicateGson,2,
field_234053_h_,checkNoActionTime,2,
field_234062_a_,value,2,
field_234063_b_,timeToLive,2,
field_234075_I_,NEAREST_VISIBLE_ADULT,2,
field_234076_J_,NEAREST_VISIBLE_WANTED_ITEM,2,
field_234077_K_,NEAREST_VISIBLE_NEMESIS,2,
field_234078_L_,ANGRY_AT,2,
field_234079_M_,UNIVERSAL_ANGER,2,
field_234080_N_,ADMIRING_ITEM,2,
field_234081_O_,ADMIRING_DISABLED,2,
field_234082_P_,HUNTED_RECENTLY,2,
field_234083_Q_,CELEBRATE_LOCATION,2,
field_234084_R_,DANCING,2,
field_234085_S_,NEAREST_VISIBLE_HUNTABLE_HOGLIN,2,
field_234086_T_,NEAREST_VISIBLE_BABY_HOGLIN,2,
field_234088_V_,NEAREST_TARGETABLE_PLAYER_NOT_WEARING_GOLD,2,
field_234089_W_,NEARBY_ADULT_PIGLINS,2,
field_234090_X_,NEAREST_VISIBLE_ADULT_PIGLINS,2,
field_234091_Y_,NEAREST_VISIBLE_ADULT_HOGLINS,2,
field_234092_Z_,NEAREST_VISIBLE_ADULT_PIGLIN,2,
field_234093_aa_,NEAREST_VISIBLE_ZOMBIFIED,2,
field_234094_ab_,VISIBLE_ADULT_PIGLIN_COUNT,2,
field_234095_ac_,VISIBLE_ADULT_HOGLIN_COUNT,2,
field_234096_ad_,NEAREST_PLAYER_HOLDING_WANTED_ITEM,2,
field_234097_ae_,ATE_RECENTLY,2,
field_234098_af_,NEAREST_REPELLENT,2,
field_234099_ag_,PACIFIED,2,
field_234100_ah_,codec,2,
field_234101_d_,POTENTIAL_JOB_SITE,2,
field_234102_l_,NEAREST_VISIBLE_TARGETABLE_PLAYER,2,
field_234103_o_,ATTACK_TARGET,2,
field_234104_p_,ATTACK_COOLING_DOWN,2,
field_234105_s_,RIDE_TARGET,2,
field_234106_z_,AVOID_TARGET,2,
field_234129_b_,NEAREST_ITEMS,2,
field_234130_l_,PIGLIN_SPECIFIC_SENSOR,2,
field_234131_m_,HOGLIN_SPECIFIC_SENSOR,2,
field_234132_n_,NEAREST_ADULT,2,
field_234166_w_,LODESTONE,2,
field_234167_x_,ALL_STATES,2,
field_234168_y_,ALL_JOB_POI_TYPES,2,
field_234180_bw_,PERSISTENT_ANGER_TIME,2,
field_234183_f_,ticksStuck,2,
field_234196_bu_,PERSISTENT_ANGER_TIME,2,
field_234197_bv_,remainingPersistentAngerTime,2,
field_234198_bw_,persistentAngerTarget,2,
field_234214_bx_,steering,2,
field_234216_bA_,persistentAngerTarget,2,
field_234217_by_,PERSISTENT_ANGER_TIME,2,
field_234218_bz_,remainingPersistentAngerTime,2,
field_234230_bG_,PERSISTENT_ANGER_TIME,2,
field_234231_bH_,persistentAngerTarget,2,
field_234232_bz_,DATA_REMAINING_ANGER_TIME,2,
field_234235_bE_,FOOD_ITEMS,2,
field_234243_bC_,FOOD_ITEMS,2,
field_234245_f_,BY_ID,2,
field_234246_g_,id,2,
field_234251_h_,BY_ID,2,
field_234252_i_,id,2,
field_234259_an_,fixed,2,
field_234260_a_,head,2,
field_234261_b_,chest,2,
field_234262_c_,legs,2,
field_234263_d_,feet,2,
field_234264_e_,mainhand,2,
field_234265_f_,offhand,2,
field_234284_bA_,remainingPersistentAngerTime,2,
field_234285_bB_,persistentAngerTarget,2,
field_234286_bz_,PERSISTENT_ANGER_TIME,2,
field_234306_bA_,temptGoal,2,
field_234307_bB_,panicGoal,2,
field_234308_bu_,FOOD_ITEMS,2,
field_234309_bv_,TEMPT_ITEMS,2,
field_234310_bw_,DATA_BOOST_TIME,2,
field_234311_bx_,DATA_SUFFOCATING,2,
field_234312_by_,DATA_SADDLE_ID,2,
field_234313_bz_,steering,2,
field_234324_b_,SENSOR_TYPES,2,
field_234325_bu_,attackAnimationRemainingTicks,2,
field_234326_c_,MEMORY_TYPES,2,
field_234327_d_,DATA_BABY_ID,2,
field_234344_b_,SPEED_MODIFIER_ATTACKING_UUID,2,
field_234345_bu_,playFirstAngerSoundIn,2,
field_234346_bv_,PERSISTENT_ANGER_TIME,2,
field_234347_bw_,remainingPersistentAngerTime,2,
field_234348_bx_,persistentAngerTarget,2,
field_234349_c_,SPEED_MODIFIER_ATTACKING,2,
field_234350_d_,FIRST_ANGER_SOUND_DELAY,2,
field_234354_bu_,SENSOR_TYPES,2,
field_234355_bv_,MEMORY_TYPES,2,
field_234356_bw_,DATA_IMMUNE_TO_ZOMBIFICATION,2,
field_234357_bx_,attackAnimationRemainingTicks,2,
field_234358_by_,timeInOverworld,2,
field_234359_bz_,cannotBeHunted,2,
field_234372_a_,RETREAT_DURATION,2,
field_234373_b_,ADULT_FOLLOW_RANGE,2,
field_234405_b_,SENSOR_TYPES,2,
field_234406_bA_,inventory,2,
field_234407_bB_,cannotHunt,2,
field_234409_bv_,DATA_IS_CHARGING_CROSSBOW,2,
field_234410_bw_,DATA_IS_DANCING,2,
field_234411_bx_,SPEED_MODIFIER_BABY_UUID,2,
field_234412_by_,SPEED_MODIFIER_BABY,2,
field_234414_c_,MEMORY_TYPES,2,
field_234415_d_,DATA_BABY_ID,2,
field_234444_a_,BARTERING_ITEM,2,
field_234445_b_,TIME_BETWEEN_HUNTS,2,
field_234446_c_,RIDE_START_INTERVAL,2,
field_234447_d_,RIDE_DURATION,2,
field_234448_e_,RETREAT_DURATION,2,
field_234449_f_,AVOID_ZOMBIFIED_DURATION,2,
field_234450_g_,FOOD_ITEMS,2,
field_234540_b_,admireDuration,2,
field_234541_b_,maxDistanceToItem,2,
field_234542_bL_,assignProfessionWhenSpawned,2,
field_234554_a_,CODEC,2,
field_234559_b_,serverLevelData,2,
field_234572_j_,fishingHook,2,
field_234573_k_,vehicle,2,
field_234574_l_,targetedEntity,2,
field_234576_i_,fishingHook,2,
field_234577_j_,vehicle,2,
field_234578_k_,targetedEntity,2,
field_234582_a_,ANY,2,
field_234583_b_,conditions,2,
field_234584_c_,compositePredicates,2,
field_234595_aq_,openWater,2,
field_234596_b_,syncronizedRandom,2,
field_234597_c_,biting,2,
field_234598_d_,outOfWaterTime,2,
field_234599_f_,DATA_BITING,2,
field_234608_a_,$SwitchMap$net$minecraft$world$entity$projectile$FishingHook$OpenWaterType,2,
field_234609_b_,ownerUUID,2,
field_234610_c_,ownerNetworkId,2,
field_234611_d_,leftOwner,2,
field_234621_k_,FIGHT,2,
field_234622_l_,CELEBRATE,2,
field_234623_m_,ADMIRE_ITEM,2,
field_234624_n_,AVOID,2,
field_234625_o_,RIDE,2,
field_234626_q_,hashCode,2,
field_234627_am_,POSE_DISMOUNT_HEIGHTS,2,
field_234634_a_,$SwitchMap$net$minecraft$world$item$enchantment$Enchantment$Rarity,2,
field_234635_a_,ANY,2,
field_234636_b_,inOpenWater,2,
field_234642_c_,resultSlots,2,
field_234643_d_,inputSlots,2,
field_234644_e_,access,2,
field_234645_f_,player,2,
field_234648_a_,this$0,2,
field_234649_a_,this$0,2,
field_234650_u_,SMITHING,2,
field_234651_g_,level,2,
field_234652_h_,selectedRecipe,2,
field_234655_c_,knockbackResistance,2,
field_234656_m_,defaultModifiers,2,
field_234660_o_,knockbackResistance,2,
field_234662_c_,DIGGABLE_MATERIALS,2,
field_234666_a_,LOGGER,2,
field_234674_d_,defaultModifiers,2,
field_234680_a_,canInteractWith,2,
field_234681_b_,consumeItemDamage,2,
field_234683_c_,DIGGABLES,2,
field_234684_d_,isFireResistant,2,
field_234688_g_,isFireResistant,2,
field_234691_a_,CODEC,2,
field_234692_e_,LORE_STYLE,2,
field_234693_k_,entityRepresentation,2,
field_234708_K_,NETHER_GOLD_ORE,2,
field_234709_R_,CRIMSON_STEM,2,
field_234710_S_,WARPED_STEM,2,
field_234711_Z_,STRIPPED_CRIMSON_STEM,2,
field_234712_aa_,STRIPPED_WARPED_STEM,2,
field_234713_ah_,STRIPPED_CRIMSON_HYPHAE,2,
field_234714_ai_,STRIPPED_WARPED_HYPHAE,2,
field_234715_ap_,CRIMSON_HYPHAE,2,
field_234716_aq_,WARPED_HYPHAE,2,
field_234717_bA_,NETHER_SPROUTS,2,
field_234718_bB_,WEEPING_VINES,2,
field_234719_bC_,TWISTING_VINES,2,
field_234720_bO_,CRIMSON_SLAB,2,
field_234721_bP_,WARPED_SLAB,2,
field_234722_bw_,CRIMSON_FUNGUS,2,
field_234723_bx_,WARPED_FUNGUS,2,
field_234724_by_,CRIMSON_ROOTS,2,
field_234725_bz_,WARPED_ROOTS,2,
field_234726_cP_,CRIMSON_PRESSURE_PLATE,2,
field_234727_cQ_,WARPED_PRESSURE_PLATE,2,
field_234728_cR_,POLISHED_BLACKSTONE_PRESSURE_PLATE,2,
field_234729_dO_,CHAIN,2,
field_234730_dY_,CRIMSON_FENCE_GATE,2,
field_234731_dZ_,WARPED_FENCE_GATE,2,
field_234732_dg_,CRIMSON_FENCE,2,
field_234733_dh_,WARPED_FENCE,2,
field_234734_dm_,SOUL_SOIL,2,
field_234735_dn_,BASALT,2,
field_234736_do_,POLISHED_BASALT,2,
field_234737_dp_,SOUL_TORCH,2,
field_234738_dy_,CRIMSON_TRAPDOOR,2,
field_234739_dz_,WARPED_TRAPDOOR,2,
field_234740_eP_,BLACKSTONE_WALL,2,
field_234741_eQ_,POLISHED_BLACKSTONE_WALL,2,
field_234742_eR_,POLISHED_BLACKSTONE_BRICK_WALL,2,
field_234743_eZ_,CRIMSON_BUTTON,2,
field_234744_ef_,CRACKED_NETHER_BRICKS,2,
field_234745_eg_,CHISELED_NETHER_BRICKS,2,
field_234746_ex_,CRIMSON_STAIRS,2,
field_234747_ey_,WARPED_STAIRS,2,
field_234748_fa_,WARPED_BUTTON,2,
field_234749_fb_,POLISHED_BLACKSTONE_BUTTON,2,
field_234750_fo_,QUARTZ_BRICKS,2,
field_234751_hk_,WARPED_WART_BLOCK,2,
field_234752_jS_,CRIMSON_DOOR,2,
field_234753_jT_,WARPED_DOOR,2,
field_234754_kI_,NETHERITE_SWORD,2,
field_234755_kJ_,NETHERITE_SHOVEL,2,
field_234756_kK_,NETHERITE_PICKAXE,2,
field_234757_kL_,NETHERITE_AXE,2,
field_234758_kU_,NETHERITE_HOE,2,
field_234759_km_,NETHERITE_INGOT,2,
field_234760_kn_,NETHERITE_SCRAP,2,
field_234761_lI_,CRIMSON_SIGN,2,
field_234762_lJ_,WARPED_SIGN,2,
field_234763_ls_,NETHERITE_HELMET,2,
field_234764_lt_,NETHERITE_CHESTPLATE,2,
field_234765_lu_,NETHERITE_LEGGINGS,2,
field_234766_lv_,NETHERITE_BOOTS,2,
field_234767_m_,CRIMSON_NYLIUM,2,
field_234768_n_,WARPED_NYLIUM,2,
field_234769_nY_,HOGLIN_SPAWN_EGG,2,
field_234770_oA_,STRIDER_SPAWN_EGG,2,
field_234771_oL_,ZOGLIN_SPAWN_EGG,2,
field_234772_oO_,ZOMBIFIED_PIGLIN_SPAWN_EGG,2,
field_234773_ok_,PIGLIN_SPAWN_EGG,2,
field_234774_pk_,WARPED_FUNGUS_ON_A_STICK,2,
field_234775_qK_,MUSIC_DISC_PIGSTEP,2,
field_234776_qX_,PIGLIN_BANNER_PATTERN,2,
field_234777_rA_,BLACKSTONE,2,
field_234778_rB_,BLACKSTONE_SLAB,2,
field_234779_rC_,BLACKSTONE_STAIRS,2,
field_234780_rD_,GILDED_BLACKSTONE,2,
field_234781_rE_,POLISHED_BLACKSTONE,2,
field_234782_rF_,POLISHED_BLACKSTONE_SLAB,2,
field_234783_rG_,POLISHED_BLACKSTONE_STAIRS,2,
field_234784_rH_,CHISELED_POLISHED_BLACKSTONE,2,
field_234785_rI_,POLISHED_BLACKSTONE_BRICKS,2,
field_234786_rJ_,POLISHED_BLACKSTONE_BRICK_SLAB,2,
field_234787_rK_,POLISHED_BLACKSTONE_BRICK_STAIRS,2,
field_234788_rL_,CRACKED_POLISHED_BLACKSTONE_BRICKS,2,
field_234789_rM_,RESPAWN_ANCHOR,2,
field_234790_rk_,SOUL_LANTERN,2,
field_234791_rn_,SOUL_CAMPFIRE,2,
field_234792_ro_,SHROOMLIGHT,2,
field_234793_rv_,LODESTONE,2,
field_234794_rw_,NETHERITE_BLOCK,2,
field_234795_rx_,ANCIENT_DEBRIS,2,
field_234796_ry_,TARGET,2,
field_234797_rz_,CRYING_OBSIDIAN,2,
field_234798_v_,CRIMSON_PLANKS,2,
field_234799_w_,WARPED_PLANKS,2,
field_234810_b_,defaultModifiers,2,
field_234812_a_,defaultModifiers,2,
field_234826_u_,SMITHING,2,
field_234827_g_,SMITHING,2,
field_234829_a_,ID,2,
field_234833_a_,item,2,
field_234834_b_,entity,2,
field_234837_a_,base,2,
field_234838_b_,addition,2,
field_234839_c_,result,2,
field_234840_d_,id,2,
field_234847_l_,SOUL_SPEED,2,
field_234849_a_,ID,2,
field_234851_a_,location,2,
field_234858_a_,pos,2,
field_234859_b_,delay,2,
field_234860_c_,priority,2,
field_234861_d_,type,2,
field_234868_a_,source,2,
field_234869_b_,box,2,
field_234870_c_,context,2,
field_234871_d_,cursor,2,
field_234872_e_,pos,2,
field_234873_f_,entityShape,2,
field_234874_g_,collisionGetter,2,
field_234875_h_,needsBorderCheck,2,
field_234880_a_,DEFAULT,2,
field_234881_b_,CODEC,2,
field_234882_c_,enabled,2,
field_234883_d_,disabled,2,
field_234889_a_,source,2,
field_234893_k_,damageCalculator,2,
field_234895_F_,RULE_FORGIVE_DEAD_PLAYERS,2,
field_234896_G_,RULE_UNIVERSAL_ANGER,2,
field_234907_h_,descriptionId,2,
field_234910_b_,category,2,
field_234913_d_,visitorCaller,2,
field_234916_c_,isDebug,2,
field_234917_f_,RESOURCE_KEY_CODEC,2,
field_234918_g_,OVERWORLD,2,
field_234919_h_,NETHER,2,
field_234920_i_,END,2,
field_234921_x_,dimensionType,2,
field_234937_a_,this$0,2,
field_234943_a_,levelName,2,
field_234944_d_,difficulty,2,
field_234945_f_,gameRules,2,
field_234946_g_,dataPackConfig,2,
field_234960_b_,MAGIC_NUMBER,2,
field_234961_c_,SPAWNING_CATEGORIES,2,
field_234981_a_,spawnableChunkCount,2,
field_234982_b_,mobCategoryCounts,2,
field_234983_c_,spawnPotential,2,
field_234984_d_,unmodifiableMobCategoryCounts,2,
field_234985_e_,lastCheckedPos,2,
field_234986_f_,lastCheckedType,2,
field_234987_g_,lastCharge,2,
field_234996_a_,column,2,
field_234997_a_,charges,2,
field_235000_a_,pos,2,
field_235001_b_,charge,2,
field_235003_a_,level,2,
field_235004_b_,worldGenSettings,2,
field_235017_b_,triggerTick,2,
field_235018_a_,CODEC,2,
field_235019_b_,soundEvent,2,
field_235020_c_,tickChance,2,
field_235026_a_,CODEC,2,
field_235027_b_,LEGACY_CAVE_SETTINGS,2,
field_235028_c_,soundEvent,2,
field_235029_d_,tickDelay,2,
field_235030_e_,blockSearchExtent,2,
field_235031_f_,soundPositionOffset,2,
field_235041_a_,CODEC,2,
field_235042_b_,options,2,
field_235043_c_,probability,2,
field_235051_b_,CODEC,2,
field_235052_p_,specialEffects,2,
field_235096_j_,specialEffects,2,
field_235102_r_,CODEC,2,
field_235104_a_,CODEC,2,
field_235105_b_,temperature,2,
field_235106_c_,humidity,2,
field_235107_d_,altitude,2,
field_235108_e_,weirdness,2,
field_235109_f_,offset,2,
field_235121_d_,CODEC,2,
field_235202_a_,CODEC,2,
field_235204_a_,CODEC,2,
field_235205_b_,fogColor,2,
field_235206_c_,waterColor,2,
field_235207_d_,waterFogColor,2,
field_235208_e_,ambientParticleSettings,2,
field_235209_f_,ambientLoopSoundEvent,2,
field_235210_g_,ambientMoodSettings,2,
field_235211_h_,ambientAdditionsSettings,2,
field_235212_i_,backgroundMusic,2,
field_235230_a_,fogColor,2,
field_235231_b_,waterColor,2,
field_235232_c_,waterFogColor,2,
field_235233_d_,ambientParticle,2,
field_235234_e_,ambientLoopSoundEvent,2,
field_235235_f_,ambientMoodSettings,2,
field_235236_g_,ambientAdditionsSettings,2,
field_235237_h_,backgroundMusic,2,
field_235250_aA_,WARPED_FOREST,2,
field_235251_aB_,BASALT_DELTAS,2,
field_235252_ay_,SOUL_SAND_VALLEY,2,
field_235253_az_,CRIMSON_FOREST,2,
field_235254_j_,NETHER_WASTES,2,
field_235255_e_,CODEC,2,
field_235256_h_,size,2,
field_235260_e_,CODEC,2,
field_235262_e_,DIRECT_CODEC,2,
field_235263_f_,CODEC,2,
field_235264_g_,temperatureNoise,2,
field_235265_h_,humidityNoise,2,
field_235266_i_,altitudeNoise,2,
field_235267_j_,weirdnessNoise,2,
field_235268_k_,parameters,2,
field_235269_l_,useY,2,
field_235270_m_,seed,2,
field_235271_n_,preset,2,
field_235288_b_,NETHER,2,
field_235289_c_,BY_NAME,2,
field_235290_d_,name,2,
field_235291_e_,biomeSource,2,
field_235297_e_,CODEC,2,
field_235298_h_,seed,2,
field_235299_i_,legacyBiomeInitLayer,2,
field_235300_j_,largeBiomes,2,
field_235305_b_,LOGGER,2,
field_235306_i_,smokey,2,
field_235311_g_,smokey,2,
field_235314_e_,CODEC,2,
field_235315_h_,seed,2,
field_235320_b_,DOWN_AABB,2,
field_235325_g_,fireDamage,2,
field_235329_a_,$SwitchMap$net$minecraft$world$level$block$state$properties$RailShape,2,
field_235334_I_,NETHER_GOLD_ORE,2,
field_235335_bO_,SOUL_FIRE,2,
field_235336_cN_,SOUL_SOIL,2,
field_235337_cO_,BASALT,2,
field_235338_cP_,POLISHED_BASALT,2,
field_235339_cQ_,SOUL_TORCH,2,
field_235340_cR_,SOUL_WALL_TORCH,2,
field_235341_dI_,CHAIN,2,
field_235342_mA_,TWISTING_VINES_PLANT,2,
field_235343_mB_,CRIMSON_ROOTS,2,
field_235344_mC_,CRIMSON_PLANKS,2,
field_235345_mD_,WARPED_PLANKS,2,
field_235346_mE_,CRIMSON_SLAB,2,
field_235347_mF_,WARPED_SLAB,2,
field_235348_mG_,CRIMSON_PRESSURE_PLATE,2,
field_235349_mH_,WARPED_PRESSURE_PLATE,2,
field_235350_mI_,CRIMSON_FENCE,2,
field_235351_mJ_,WARPED_FENCE,2,
field_235352_mK_,CRIMSON_TRAPDOOR,2,
field_235353_mL_,WARPED_TRAPDOOR,2,
field_235354_mM_,CRIMSON_FENCE_GATE,2,
field_235355_mN_,WARPED_FENCE_GATE,2,
field_235356_mO_,CRIMSON_STAIRS,2,
field_235357_mP_,WARPED_STAIRS,2,
field_235358_mQ_,CRIMSON_BUTTON,2,
field_235359_mR_,WARPED_BUTTON,2,
field_235360_mS_,CRIMSON_DOOR,2,
field_235361_mT_,WARPED_DOOR,2,
field_235362_mU_,CRIMSON_SIGN,2,
field_235363_mV_,WARPED_SIGN,2,
field_235364_mW_,CRIMSON_WALL_SIGN,2,
field_235365_mX_,WARPED_WALL_SIGN,2,
field_235366_md_,SOUL_LANTERN,2,
field_235367_mf_,SOUL_CAMPFIRE,2,
field_235368_mh_,WARPED_STEM,2,
field_235369_mi_,STRIPPED_WARPED_STEM,2,
field_235370_mj_,WARPED_HYPHAE,2,
field_235371_mk_,STRIPPED_WARPED_HYPHAE,2,
field_235372_ml_,WARPED_NYLIUM,2,
field_235373_mm_,WARPED_FUNGUS,2,
field_235374_mn_,WARPED_WART_BLOCK,2,
field_235375_mo_,WARPED_ROOTS,2,
field_235376_mp_,NETHER_SPROUTS,2,
field_235377_mq_,CRIMSON_STEM,2,
field_235378_mr_,STRIPPED_CRIMSON_STEM,2,
field_235379_ms_,CRIMSON_HYPHAE,2,
field_235380_mt_,STRIPPED_CRIMSON_HYPHAE,2,
field_235381_mu_,CRIMSON_NYLIUM,2,
field_235382_mv_,CRIMSON_FUNGUS,2,
field_235383_mw_,SHROOMLIGHT,2,
field_235384_mx_,WEEPING_VINES,2,
field_235385_my_,WEEPING_VINES_PLANT,2,
field_235386_mz_,TWISTING_VINES,2,
field_235387_nA_,GILDED_BLACKSTONE,2,
field_235388_nB_,POLISHED_BLACKSTONE_STAIRS,2,
field_235389_nC_,POLISHED_BLACKSTONE_SLAB,2,
field_235390_nD_,POLISHED_BLACKSTONE_PRESSURE_PLATE,2,
field_235391_nE_,POLISHED_BLACKSTONE_BUTTON,2,
field_235392_nF_,POLISHED_BLACKSTONE_WALL,2,
field_235393_nG_,CHISELED_NETHER_BRICKS,2,
field_235394_nH_,CRACKED_NETHER_BRICKS,2,
field_235395_nI_,QUARTZ_BRICKS,2,
field_235396_nb_,TARGET,2,
field_235397_ng_,NETHERITE_BLOCK,2,
field_235398_nh_,ANCIENT_DEBRIS,2,
field_235399_ni_,CRYING_OBSIDIAN,2,
field_235400_nj_,RESPAWN_ANCHOR,2,
field_235401_nk_,POTTED_CRIMSON_FUNGUS,2,
field_235402_nl_,POTTED_WARPED_FUNGUS,2,
field_235403_nm_,POTTED_CRIMSON_ROOTS,2,
field_235404_nn_,POTTED_WARPED_ROOTS,2,
field_235405_no_,LODESTONE,2,
field_235406_np_,BLACKSTONE,2,
field_235407_nq_,BLACKSTONE_STAIRS,2,
field_235408_nr_,BLACKSTONE_WALL,2,
field_235409_ns_,BLACKSTONE_SLAB,2,
field_235410_nt_,POLISHED_BLACKSTONE,2,
field_235411_nu_,POLISHED_BLACKSTONE_BRICKS,2,
field_235412_nv_,CRACKED_POLISHED_BLACKSTONE_BRICKS,2,
field_235413_nw_,CHISELED_POLISHED_BLACKSTONE,2,
field_235414_nx_,POLISHED_BLACKSTONE_BRICK_SLAB,2,
field_235415_ny_,POLISHED_BLACKSTONE_BRICK_STAIRS,2,
field_235416_nz_,POLISHED_BLACKSTONE_BRICK_WALL,2,
field_235472_g_,spawnParticles,2,
field_235473_h_,fireDamage,2,
field_235476_a_,ID,2,
field_235480_a_,lootTable,2,
field_235484_b_,WATERLOGGED,2,
field_235496_a_,SHAPE,2,
field_235497_b_,feature,2,
field_235498_a_,growthDirection,2,
field_235499_b_,scheduleFluidTicks,2,
field_235500_c_,shape,2,
field_235502_d_,AGE,2,
field_235503_e_,growPerTickProbability,2,
field_235506_a_,ORIENTATION,2,
field_235510_c_,STABLE_SHAPE,2,
field_235511_d_,rotation,2,
field_235513_a_,SHAPE,2,
field_235517_W_,transformation,2,
field_235518_X_,name,2,
field_235519_Y_,rotatedDirections,2,
field_235520_Z_,invertX,2,
field_235521_aa_,invertY,2,
field_235522_ab_,invertZ,2,
field_235523_ac_,permutation,2,
field_235524_ad_,cayleyTable,2,
field_235525_ae_,inverseTable,2,
field_235537_a_,$SwitchMap$net$minecraft$core$Direction$Axis,2,
field_235538_g_,SHAPE_DOT,2,
field_235539_h_,SHAPES_FLOOR,2,
field_235540_i_,SHAPES_UP,2,
field_235541_j_,SHAPES_CACHE,2,
field_235542_k_,COLORS,2,
field_235543_o_,crossState,2,
field_235558_a_,$SwitchMap$net$minecraft$world$level$block$state$properties$RedstoneSide,2,
field_235559_a_,CHARGE,2,
field_235569_a_,val$pos,2,
field_235570_b_,val$inWater,2,
field_235571_c_,this$0,2,
field_235572_a_,SHAPE,2,
field_235573_e_,rotation,2,
field_235575_a_,CONTAINER_TITLE,2,
field_235579_A_,NYLIUM,2,
field_235580_B_,FUNGUS,2,
field_235581_C_,ROOTS,2,
field_235582_D_,SHROOMLIGHT,2,
field_235583_E_,WEEPING_VINES,2,
field_235584_F_,TWISTING_VINES,2,
field_235585_G_,SOUL_SAND,2,
field_235586_H_,SOUL_SOIL,2,
field_235587_I_,BASALT,2,
field_235588_J_,WART_BLOCK,2,
field_235589_K_,NETHERRACK,2,
field_235590_L_,NETHER_BRICKS,2,
field_235591_M_,NETHER_SPROUTS,2,
field_235592_N_,NETHER_ORE,2,
field_235593_O_,BONE_BLOCK,2,
field_235594_P_,NETHERITE_BLOCK,2,
field_235595_Q_,ANCIENT_DEBRIS,2,
field_235596_R_,LODESTONE,2,
field_235597_S_,CHAIN,2,
field_235598_T_,NETHER_GOLD_ORE,2,
field_235599_U_,GILDED_BLACKSTONE,2,
field_235600_d_,LILY_PAD,2,
field_235601_w_,VINE,2,
field_235602_z_,STEM,2,
field_235603_a_,OUTPUT_POWER,2,
field_235607_e_,flameParticle,2,
field_235610_e_,SHAPE,2,
field_235611_d_,SHAPE,2,
field_235612_b_,EAST_WALL,2,
field_235613_c_,NORTH_WALL,2,
field_235614_d_,SOUTH_WALL,2,
field_235615_e_,WEST_WALL,2,
field_235616_f_,WATERLOGGED,2,
field_235617_g_,shapeByIndex,2,
field_235618_h_,collisionShapeByIndex,2,
field_235619_i_,POST_TEST,2,
field_235620_j_,NORTH_TEST,2,
field_235621_k_,SOUTH_TEST,2,
field_235622_o_,WEST_TEST,2,
field_235623_p_,EAST_TEST,2,
field_235634_a_,$SwitchMap$net$minecraft$world$level$block$Rotation,2,
field_235635_b_,$SwitchMap$net$minecraft$world$level$block$Mirror,2,
field_235636_e_,SHAPE,2,
field_235637_d_,SHAPE,2,
field_235646_Q_,PATTERN_ITEM_COUNT,2,
field_235647_S_,VALUES,2,
field_235648_T_,hasPatternItem,2,
field_235658_a_,name,2,
field_235659_b_,target,2,
field_235660_c_,pool,2,
field_235661_g_,joint,2,
field_235672_c_,name,2,
field_235679_a_,INSTANCE,2,
field_235680_b_,predicateGson,2,
field_235684_aB_,properties,2,
field_235688_at_,hasCollision,2,
field_235689_au_,explosionResistance,2,
field_235698_a_,$SwitchMap$net$minecraft$world$level$pathfinder$PathComputationType,2,
field_235702_f_,isAir,2,
field_235703_g_,material,2,
field_235704_h_,materialColor,2,
field_235705_i_,destroySpeed,2,
field_235706_j_,requiresCorrectToolForDrops,2,
field_235707_k_,canOcclude,2,
field_235708_l_,isRedstoneConductor,2,
field_235709_m_,isSuffocating,2,
field_235710_n_,isViewBlocking,2,
field_235711_o_,hasPostProcess,2,
field_235712_p_,emissiveRendering,2,
field_235800_b_,materialColor,2,
field_235803_e_,lightEmission,2,
field_235806_h_,requiresCorrectToolForDrops,2,
field_235813_o_,isAir,2,
field_235814_p_,isValidSpawn,2,
field_235815_q_,isRedstoneConductor,2,
